Date,Persons,Average Sentiment,Text
"Thursday, July 24, 1980",[],0.09206349206349206,Rupert brought the proofs for the prints by that he would taken it upon himself to finish completely without ever showing them to me. He tried to be artistic and he sure was he sure was. This is the Shoes with the diamond dust. He had them completely finished with the diamond dust on and everything. I do not know why he did that. I am doing shoes because I am going back to my roots. In fact I think maybe I should do nothing but (laughs) shoes from now on.
"Thursday, July 24, 1986","[Elliott Erwitt, Jean-Paul Goude, Larry Gagosian, Robert Miller, Sandro Chia]",0.12950036075036073,The Robert Miller Gallery and the Pace-MacGill both want to do a show of my stitched-together photographs in October. I think Fred wants Miller. But I am having a Piss painting show in October at Larry Gagosian's great new gallery in the Sandro Chia building on 23rd Street and there is also a Dia show in October and I think having so much going on at once is too put-downable so maybe the photography show should be later. Anthony d'Offay came by with his wife and if they are so rich I do not know why she is missing a tooth. Their seventeen-year-old son sent me a letter that was simple and so adoring and it shows what you can say with a letter it was so effective. He mentions Billy Boy though so I do not know if he has a problem. I was supposed to be picked up by limo for Elliott Erwitt's photo for Travel and Leisure. They decided they wanted Grace too so then it became Waiting for Grace. The kids got me a cab and we went up to Erwitt's apartment on Central Park West because he had called and said the light was going not to wait for Grace. Grace lives down by the Anvil. She arrived and even if she is the latest person in the world she is sweet and she was fun. She thinks we should become a couple and that she could make me happy. Can you imagine her cocaine friends running through my house? She still can not get over Dolph dumping her and she said he is not going to make it without her and I think she is right he should have gotten more out of her before dumping her. She says he goes around the swimming pools in his little shorts and the girls go crazy. And she was complaining because Jean-Paul Goude does not even see their kid who is five or six now. Grace felt he needed a father figure though so she (laughs) found a fairy to live in.
"Thursday, July 25, 1985","[Doc Cox, Martin Burgoyne, Steve Rubell]",-0.00888278388278388,"The doorbell rang it was Doc Cox picking me up for the dinner at II Cantinori with Chris and some Interview contest winners. And I told him that even though I have not been to see him for a while I have been examined by insurance company doctors so not to worry. These kids looked great until a real model came along and then you could see the difference and you realize that a model is a model. Then I took everybody over to the Palladium for the sixties party there and it was easy to get them all in because Steve Rubell was right at the door. So we went in and God I hate that place so packed so hot. And I never sweat. Never. But at this thing I started to a little. Every girl who said hello was an ""Edie."" And somehow they never get the hair right-Edie's was straight back and dyed like a boy and really white but they usually give themselves bangs or something. Everybody gets the Edie look wrong and I do not know why. They do something different that is not the way (drinks $20). Martin Burgoyne came over and invited me to be his date to the Madonna wedding in L.A. in August."
"Thursday, July 26, 1979","[Jerry Hall, John Travolta, Steve Rubell]",0.07311026936026936,"-London-Paris Got up early-had to pack had to get everyone together. Halston was the leader and Steve just did not know who to tip he was just bad at it being so ungenerous-he really is a cheapo. He knows exactly how much things are worth he just does not want to give it-he wants to keep it I think. I just can not understand that. After Halston paid his bill he screamed telling the guy how dirty and unbeautiful and how did they really think a hotel could go on like this with service so bad. I asked him how could he do that and he said ""you have got to do that you have got to always keep them on their toes and pretend you are rich really really rich."" He kept screaming at the place and nobody wanted to give any tips. We snuck out because we are never going to stay there again a dump. I mean it was $2600 for two people in two dumb rooms without even ordering up anything. We got to the airport in time the Savoy had a nice man waiting there to check you in. I gave him $15. Got on the plane very easy. Then we arrived in Paris forty minutes away. Victor forgot to get his visa so he was stuck at customs. We waited for him. Steve said ""is not that Jerry Hall?"" She was just coming in from Houston from the John Travolta movie. it is Mick's birthday in a few days and she was going to take him to some chic restaurant. Finally Victor got out of customs. Limo waiting there for us (baggage $5). Hotel Plaza-Athenee. Weather beautiful. Very beautiful best suite. The only thing Halston wanted to do in Paris was get his dog a piece of Vuitton. Luggage for Linda. Victor fought with driver. He screamed and jumped out and said he would never see us again. Halston was fun buying shoes at Hermes he said he never shops which he does not-he really does not have time. Limoed to Club Sept. Victor called me there and said he would calmed down said he would come in a costume but he came normal. Then limoed to the Palace. Halston had called ahead and said ""Mr. Steve Rubell of Studio 54 will be coming by your club tonight-of course you will want to let him and his party in free."" I got the driver in with us because I felt bad for him because of Victor's fight. Victor got one of the waiters to loan him his outfit and so Victor went around taking everyone's orders."
"Thursday, July 26, 1984",[],-0.02291666666666667,Cabbed to meet Lidija ($6). Worked out and then packed boxes tried to all afternoon at 860. I am just going to try to stay on there as long as possible until they kick us out because I love it now with the whole place empty and it is so sunny up front and I hate to leave Union Square Park-I will miss the trees. As long as I have a phone that is all I need.
"Thursday, July 27, 1978",[Hugh Downs],0.16249999999999998,"After work I just stayed in. Watched 20/20 and instead of saying ""In the future everyone will be famous for fifteen minutes"" it was so funny to hear Hugh Downs say ""As Andy Warhol once said in fifteen minutes everybody will be famous."" People on TV always get some part wrong like-""In the future fifteen people will be famous."" Oh and I forgot to say that Truman really is looking more and more like his bulldog. He sits there and rubs his eyes as if he were kneading dough and then he takes his hands away and they are all red-the whites are red the rims are red he really looks like his dog really drooping."
"Thursday, July 28, 1983","[Pia Zadora, Suzie Frankfurt]",0.32194264069264067,Got up early and had to move fast because I had an early appointment at the office with Pia Zadora so I was excited. She arrived and was so cute. Her husband Riklis came and showed pictures. she is so sweet and I think she is going to be a big star. Her skin is beautiful. they have got a new house in California and she liked some paintings. Later the office was so busy it was the day before Fred's birthday and he did not want anyone to know but (laughs) Suzie Frankfurt sent a huge balloon and carnations.
"Thursday, July 29, 1982","[Alfred Bloomingdale, Howard Stein, John Reinhold, Suzie Frankfurt, Vicki Morgan]",0.15564123376623376,"Called John Reinhold and invited him to come to Suzie Frankfurt's with me but he said he wanted to spend time with Berkeley his twelve-year-old daughter who just got back from camp. So I invited them to Serendipity and we went there (cab $8) and ordered big things just to look at. And it was fun talking to Berkeley she is given up being an actress and now she may be a cartoonist. She left camp ten days early. It was one of those ones where you milk cows and feed chickens. Dropped them off ($6) and then went with Curley to 33rd and First Avenue to pick up this friend of his and it was a little brownstone and he is 6'6"" and sleeping on the floor and the place is a mess and it is fun to see how kids really live who go out looking so chic in Brooks Brothers clothes and velvet slippers and here they are living in a hot box. Went to Xenon (cab $6). Howard Stein was there. And Cornelia Guest had called and invited me to a party at his place on Sunday in East Hampton. he is using Cornelia to get into East Hampton society and (laughs) she is using him to get into Xenon. Oh and Bob is being so grand he will not tell me any inside gossip about the Bloomingdale thing. It was in the papers yesterday that now Alfred Bloomingdale's mistress Vicki Morgan is suing his wife Betsy because she said it was Betsy who made Alfred stop sending her money. Vicki Morgan said ""And after all those Marquis de Sade things he made me do."" So this is the president's best friend."
"Thursday, July 3, 1980","[David Whitney, Philip Johnson]",0.027348484848484844,Was picked up by Philip Johnson and David Whitney to go to La Cote Basque. They had martinis and so I did too. Philip's doing the new AT&T building at 56th on Madison. After dinner we went up to the apartment where David and Philip are living on Fifth opposite the Met the one that Philip did the front of. And Philip and David are unhappy with their apartment-it is small there is no room for paintings but they have my Cows in the bedroom and twenty Jasper Johns prints up. I like the apartment it is neat and orderly. David's really good about throwing things out-if he buys five new shirts he throws five old ones away. And their places always have nothing in them no knick-knacks no flowers no food in the refrigerator. Oh but I did see some underwear on a chair and I was going to say something about it because it was the first time I have ever seen a piece of clutter in their apartment. Their limo dropped us.
"Thursday, July 31, 1986","[Andrew Crispo, Bruce Weber, Robert Miller, Steve Aronson, Stuart Pivar]",0.05377272727272727,"Was picked up by Stuart Pivar. We went to the Robert Miller Gallery which is where the old Andrew Crispo Gallery used to be. They said if I let them have the show of my sewn photos there they would give me extra space. Steve Aronson was there doing a story for Vanity Fair on the gallery and he would also just finished an article on Stuart for Architectural Digest. And Stuart for weeks had been playing it so cool telling me how he did not really want the publicity how he wanted to stay ""low profile"" how he just wanted to be a ""private person"" but then when he was talking to Steve you could see he wanted it desperately. Anyway the photography show they had there was so interesting and I would forgotten (laughs) you can steal ideas. I liked the ones where Bruce Weber had the dyed colors-blue pink ... I guess it is like they used to do with sepia. And superimpositions are coming back. Paige is using that new Polaroid like crazy the flashes are starting to bother my eyes. I did not send Liza a note or anything when her father died on Friday. I thought it would fade away and I could say I did not know about it but they are making a big thing so I will have to write something but what? Maybe do another picture of him. But I have already done so many. And then I noticed the weird thing Stuart does with his hands-he exercises each finger like the piano players do. Like the tendon in the middle fingers he says goes all the way to the back. And he had me feel his fingers he is been doing it about four months and they feel like claws. I could not even move them. The Pace-MacGill guy came by and it is so weird being wanted by two galleries at once that is never happened like this before and they are both offering the same things and it is like having two boyfriends or girlfriends after you. What do you do?"
"Thursday, July 4, 1985","[Anne Bass, Leonard Stern, Peter Brant, Philippe Junot, Stephen Sprouse]",-0.008310439560439567,"Stayed home during the day the dog was sick. Watched the soaps and they are all great handsome guys and good-looking girls and they really know how to kiss. The Forbes boat was parked at 30th Street and the East River not the Hudson River like I thought. And when Stephen Sprouse and Cornelia and I got there there were all people on the highway screaming my name as I went in so that distracted me and I did not take pictures. Peter Brant was on the boat he told me that he would tried to buy the Voice that he would really wanted it but that he lost out when Leonard Stern paid $55 million because he would only offered $51 million. Anne Bass was there with her husband Sid and kids and I did not make a fuss over them which I should have. I sat with Mick and Jerry while I ate. Watched the fireworks and it was like they were floating by the boat. ""Suzy"" was there with her son and I did not know she had one. Then the boat left and sailed around the tip of Manhattan up to where it usually docks on 23rd Street in the Hudson. Going fourteen miles an hour. And Cornelia's still with Philippe Junot and Mrs. Vreeland is mad at her for wasting her life which she is but she says she does not want to get married she just wants to have fun. After I got home Stephen called and said ""Thank you for a really good time"" and for a few seconds I (laughs) could not think who it was."
"Thursday, July 6, 1978","[Barry Landau, Henry Ford, Kitt McDonald]",0.09007936507936508,The woman from Detroit called and said the Henry Ford portrait is on for later in the month. Oh God Detroit. Maybe Henry Ford's neighborhood will be okay. When I got home Barry Landau called and said he was uptown and he would pick me up to see Timbuktu. We went backstage and I gave Eartha some Interviews told her we would like to take pictures of her daughter Kitt McDonald and do an interview with her. We saw the show drinks at intermission ($10). Barry's been walking Eartha's saint bernard and he did not tell her but he and his friend Greg or Craig took the saint bernard down to Christopher Street for a gay walk.
"Thursday, July 7, 1977","[Barbara Allen, Governor Carey, Marina Schiano, Mayor Beame, Otto Preminger, Suzie Frankfurt]",0.009964842662211077,"Bob and I cabbed to the Pierre Hotel for the lunch in honor of the empress of Iran. There were demonstrators out front and it was scary they wore masks but they were Iranians you could tell because their hands were dark. We were special so we went to shake hands with the empress- the you know queen. Governor Carey and Mayor Beame were in the receiving line and Zahedi. The queen was reading a prepared speech and it was going along okay and then a woman in a green dress in the press section stood up and screamed ""Lies lies you liar!"" and they dragged her out. The queen kept on reading her prepared statements and then afterwards apologized to everyone for the noise and demonstrations that were going on because of her. She said that women's rights in Iran may not seem so much to Americans but in Iran it was big steps. Cabbed to meet Ronnie ($2.50) and look at uncut stones for my Diamond paintings. Then cabbed down to the office ($3). Cabbed up to the Iranian embassy ($2.50). There were no demonstrators out in front. Inside I saw Otto Preminger again and it was the second or third time in a few days so he asked me what we were going to do tomorrow. I posed for pictures with the queen in front of my portrait of her. She said she was jealous of Hoveyda because he had eight Warhols and she only had four. The queen is taller than me. Cab to Marina Schiano's for dinner ($3). Francoise de la Renta was there she put the Shah down saying he was greedy and awful but she said she liked the queen. She said he had twenty-five mistresses an hour. Suzie Frankfurt was there. Bob was in the bedroom where there was coke. Giorgio Sant'Angelo came in and then Suzie and I were sitting right there and Giorgio says to Bob ""Who is this Suzie Frankfurt?"" This is that thing that people on drugs do. it is just like they do in Hollywood when they do not like somebody-they talk about them as if they were not there. In a way it is great-if it could only happen more. Marina and Giorgio are the ones who really do it a lot. I said ""Suzie they are talking about you!"" Bob said to Giorgio ""she is a good friend of Andy's it is all right."" ""But who is she?"" Giorgio said. ""she is very rich"" Bob said. This is all with us sitting right there with Giorgio and Bob acting as if we could not hear. Finally I said ""Oh come on Bob. you are talking about people in front of them."" Dropped Suzie ($2.70). Barbara Allen told Bob that Mick is very unhappy he says it is over with Bianca that he has no feelings for her. He thinks she uses him and he does not want to go to St. Tropez where she is. Barbara says she just thinks of Mick as a friend the way she thinks of Fred and Bob and that she has sex with him only because he is lonely now."
"Thursday, July 7, 1983","[Alfred Bloomingdale, Richard Weisman, Vicki Morgan]",0.02,Well the news of the day was that Alfred Bloomingdale's Vicki Morgan was found beaten to death. So all I could think of was the CIA. Unless she was in an S&M thing. Catherine called again to try to get me to come to her wedding. I just do not know what to do. I do not want to go. And Halston says he will only go if I go. Richard Weisman is going on Wednesday and he is bringing her Halston wedding dress. Victor wants to go. Catherine says she is saving room in her car for me.
"Thursday, July 9, 1981",[Chris Makos],0.19999999999999998,Halston invited me to Montauk so I am going at 6:30 on Friday with him on his rented plane. it is so nice to be invited to your own house by the person who is renting it-you feel at home and you are still making money. I invited Chris Makos and Jon.
"Thursday, June 1, 1978","[Earl McGrath, Harrison Ford, Keiko Carimati, Last Waltz, Robbie Robertson, Roberto Rossellini, Sherry Netherland, Steven Prince, Suzie Frankfurt]",-0.05975694444444444,"It turned out it was Catherine's birthday. And Robbie Robertson from The Band called wanting me to do a poster for The Last Waltz and so Fred and I were going up there to meet him at his place at the Sherry Netherland to talk about it and when Catherine found out she said that that could be her birthday present. So we all cabbed up at 6:30 traffic was bad ($4). We went up to the Scorsese-Robertson suite-Marty was in Rome visiting (laughs) the grave of Roberto Rossellini. Robbie gave us champagne and then it was the same thing they always say ""Well will you do this art poster for us and then we will sell it for you and is not that wonderful?"" And it is mixed in with hippie talk and phrases and then everyone was too embarrassed to talk about money so finally Fred said ""Look man what is in it for Andy?"" (laughs) Yeah he really said ""man."" Oh and the butler who answered the door was that kid Marty's making the movie about Steven Prince. Then cabbed up to Suzie Frankfurt's ($3.10). Fred and Catherine had a big fight because she was putting down the Jews saying again that if only Hitler had won ... Fred told her how could she say that because she was in a Jewish house. I honestly do not know if Suzie's Jewish or not. I mean she is Catholic now-she got baptized this year. But why would she turn Catholic unless she were Jewish? I do not know I think she is just crazy. Cabbed to the Eberstadts' ($2.00). When we got there only Lord ""Brookie"" was there Harrison Ford and Earl McGrath. Fred was chasing me trying to kiss me I do not know why he was acting out of it weird. And Keiko Carimati broke an antique nutcracker they had it was in three pieces and we did not know whether we should say anything or not. And then Catherine dropped a champagne glass and within a minute Fred dropped one too and there was champagne and glass all over and it was embarrassing. they will probably never ask us over again."
"Thursday, June 11, 1981",[Doc Cox],0.04,Got up and did not have a fever. Had an appointment with Doc Cox (cab $3). He took X-rays the infection was still there. He said not to go to Seattle and California. I was depressed the whole day.
"Thursday, June 13, 1985",[],-0.11666666666666663,"Then got a cab and the driver knew all about me said he would just seen Bad on video and knew all about the building on 33rd Street. He said ""You made my night."" that is a good song title [singing]: ""I made your night I made your night"" so I had to give him a big tip ($7)."
"Thursday, June 14, 1979","[Bill Pitt, Henry Geldzahler, John Fairchild, Pepe Balderago]",-0.016666666666666666,Henry Post called from out in Long Island where he is still recovering from his car crash. He said that his bones were all set and he would gone back on crutches but then when the doctor was examining him he suddenly flipped him over and by mistake rebroke every bone that would been set. he is in terrible pain. And Pepe Balderago put Bill Pitt into St. Vincent's Hospital he is really out-there. John Fairchild Jr. called and invited me to go roller skating Friday night. Cabbed to Pearl's for Curley's birthday ($2). We had a round table with ten boys at it so I had to tell Pearl it was a stag office dinner. Everybody was blond except for Henry Geldzahler and me who were grey. Henry was being very funny showing his commissioner's badge and it was one one-liner after another. he is so funny so bright. I took pictures. Then we went over to Studio 54 and my birthday present to Curley was getting them all in.
"Thursday, June 16, 1977","[Barbara Allen, Dalai Lama, Joel McCleary, Tom Beard]",0.11423232323232323,"I waited for Fred to pick me up to go over to Sloan-Kettering to see Dr. Stone to go under the knife for a biopsy. No Dr. Strong. I got local anesthesia. They did it for half an hour and then they said to go to work. I am still worried they do not know what it is. You get up your nerve to go for a test-you pop the question-and then pretty soon it can be all over they give you the answer and you pop off. So I will let My Dear Diary know soon if the days are numbered. Went to the office ($4) with a bandage on my neck. Bob was interviewing Barbara Allen the next Interview cover girl on Men Women and Love. Tom Beard [a member of Carter's inaugural committee] brought a really interesting guy called Joel McCleary who is the treasurer of the Democratic National Committee and he is around thirty-five. He was the national finance chairman of the Carter campaign. he is trying to get the Dalai Lama back into this country. He said a lot of Tibetan monks work in a prophylactic company in Paterson New Jersey that they take the bus and go make prophylactics. And Barbara Allen said ""You know that is true a lot of prophylactics do say 'Made in New Jersey.' "" Went over to visit Victor at his new loft which just has a bed in the middle with big jars of different kinds of Vaseline around it-he is so much like Ondine."
"Thursday, June 16, 1983","[Frank Zappa, Sandro Chia, Timothy Hutton]",-0.02160027472527473,"Timothy Hutton came to be interviewed by Maura and me. Maura I could tell was not really hot for him the sparks were not flying. But (laughs) I was hot for him. He was so adorable. He looked scruffy. he is just finished Daniel. Frank Zappa came to be interviewed for our TV show and I think that after the interview I hated Zappa even more than when it started. I remember when he was so mean to us when the Mothers of Invention played with the Velvet Underground-I think both at the Trip in L.A. and at the Fillmore in San Francisco. I hated him then and I still do not like him. And he was awfully strange about Moon. I said how great she was and he said ""Listen I created her. I invented her."" Like ""she is nothing it is all me."" And I mean if it were my daughter I would be saying ""Gee she is so smart"" but he is taking all the credit. It was peculiar. Then Stellan from Sweden was waiting and we went over to Sandro Chia's on West 23rd and 10th Avenue. And he has almost the whole building now. He has a lithographic press that he wants other artists to use. I guess he is making it like a foundation a tax thing. And he is supposed to be giving me a picture and that is why I wanted to go over there but he gave me one I did not like. I wanted a Floating Man one. And Benjamin said he looked in Chia's eyes and that they were ""wild eyes."" And afterwards I said to Benjamin ""Well what do you mean?"" I said ""Look into my eyes and what do you see?"" And Benjamin said ""Troubled eyes."" I said ""Oh who do you think you are?"""
"Thursday, June 17, 1982","[Henry Geldzahler, Jay Johnson, Jean Stein, John Reinhold, Marianne Faithfull, Pierre Cardin, Tom Cashin]",0.0,Forgot to say that on Wednesday Jay Johnson brought Marianne Faithfull to the office. He was not drinking but she was and she had I guess a boyfriend with her. And when she got there she was sort of out of it but then she had some wine and by the time they left she was bubbling. Tom Cashin's signed a modeling contract with Pierre Cardin so he travels a lot now. I went out with John Reinhold. We went to the Odeon and Henry Geldzahler was eating alone so we took him to dinner ($198.85). He told stories about Jean Stein and that is when we got the idea that he should tell her I was doing a book on her.
"Thursday, June 18, 1981","[Bill Bradley, Caroline Kennedy, Margaret Truman, Robert Redford, Ted Kennedy, Tip O'Neill]",0.14352623456790123,"Went over to Tiffany's. Paloma's jewelry looks good actually. there is nothing different about it but she does have a look. Elsa's stuff is selling. Margaret Truman's son who we met once was selling envelopes there. Finally talked to Jon. He said it would be okay for me to come over while he packed to go to Robert Redford's Sundance Foundation. So then I got a brainstorm and I went to Cote Basque in the Olympic Tower and got lunches ($25). Cabbed to Jon's ($3). Watched him pack and he threw a tantrum because his Armani pants were one inch too small. I could not believe it. I decided to water his plants. He was getting a 4:30 plane so I dropped him at the Gulf + Western building and went down to the office (cab $6). I have not had any liquor for a while and I feel wonderful. But then I do not know maybe I am high on antibiotics. I do not know what is making me feel good. Went to the Kennedy dinner at the Metropolitan Club. Caroline Kennedy came over and she was so much fun. And Ted Kennedy came over and he was adorable. Caroline was next to a Chinese surgeon who could not see but they said he was still operating. His wife was cutting his food for him. Tip O'Neill gave a speech he was good. He said a twenty-minute joke which actually was not funny but it was great delivery. And Bill Bradley was there he said he had Rauschenberg and me both on his walls. Senator Moynihan's losing weight he was great adorable. This was a $1000-a-plate dinner. They had folk dancing and Irish jigs. Then this Indian called Hassim wanted to dance with Caroline and she turned him down and then he said ""Well maybe you will dance with my son"" and he brought over this really great-looking son. The father said that in the early sixties he was a poet and that he would come to the Factory and that I would ignored him. I do not remember. Then Caroline got really interested in him because he was talking about magic things you know Harvard-style like what a light bulb was before it was a light bulb. The guy's wife looked like me but more refined. Very white skin. Like a Czechoslovakian beauty. I left and went home. I waited for a call from Jon and finally it came at 2:00 and then I could go to sleep."
"Thursday, June 19, 1986","[Carl Bernstein, Dorothy Blau, Joey Adams, Mark Goodson, Norman Lear, Roy Cohn]",0.013472222222222214,"Got to the office and the lady from Florida Dorothy Blau's friend was there and she did not like her portrait she wants me to make her hair fluffier which I know is not going to work. And Dorothy sent some of that really good candy. Finally I left and went up with the crew to 42nd Street. Why do these crews and everybody always want to go there? I mean there is nothing there. Went home and saw there was a party Mark Goodson was having for Norman Lear so I went over there to One Beekman Place (cab $4). Bianca was there with Carl Bernstein. Cindy and Joey Adams were there and I brought up Roy Cohn and she said he was on his last legs that she would seen him when he came into the city for a small cocktail party someone gave for him. And a lady was there and she said she is so bored since she stopped working and her kids grew up and I said ""Why do not you adopt a Harlem baby?"" I told her how they are so cute and that if you go up there and plunk your money down it is cash and carry."
"Thursday, June 2, 1977","[Joel LeBon, Madame Claude, Maria Niarchos]",0.3791666666666667,-Paris Joel LeBon was shooting me for the Facade cover with Edwige a girl punk (cab to the studio in Trocadero $8). It took Joel three hours to do one shot under very hot lights. At night I stayed home. Bob escorted Bianca to Castel's where he said they ran into Maria Niarchos and her youngest brother Constantin who is sixteen losing his baby fat and he would been to his first whore that afternoon-Barbara told them that but said not to tell. She said that Philip sent the whore from Madame Claude's the best place in Paris. The girl was not too tall not too short not too light not too dark-all on purpose so that Constantin would not get stuck on any one type.
"Thursday, June 2, 1983","[Jane Pauley, Liz Smith, Steve Aronson, Tab Hunter, Tony Perkins]",0.003720238095238104,"Liz Smith did a whole column on Calvin saying that she sat next to him the other night and he absolutely denied the rumor that he had AIDS and that he looked healthy and happy and that he was now off in Morocco. And I forgot to say that yesterday on the Today Show Steve Aronson was on to promote Hype and they quoted my ""In the future everyone will be famous for fifteen minutes"" line. The girl who interviewed him was the blonde who is replacing Jane Pauley for the week. She attacked Steve but he deserved it-he went too far in the book he was too mean. How is it that someone so smart and so funny can not figure out that being mean always backfires? And Chris said that he visited Tony Perkins and Berry. I guess Psycho II will make a lot of money this summer. He said that when Berry went into the other room Tony started pointing to Chris's crotch and saying ""I would like to see you"" and all Chris could say was ""All right Norman."" I never really liked Tony because he treated me badly once when he was with Tab Hunter. At 1:30 Curley called and said he was just sitting there with his dog thinking about me."
"Thursday, June 20, 1985","[David Whitney, Elizabeth Saltzman, Fairfield Porter, Julio Galan, Michael Heizer, Philippe Junot, Shawn Hausman, Ted Carey]",0.02898989898989899,Amos still was not feeling well. I let him run around but I do not know if I should have. Ran into David Whitney and Michael Heizer and they said to come along to the Whitney to look at what they were doing. And I did and I got so jealous. People can walk on it. Silkscreened textures on big pieces of cardboard. Big like a house. And they are just going to throw it out after the show's over. it is a hill formation. And somebody told me that my old friend Ted Carey who I once split the cost for a Fairfield Porter portrait with-he painted us both together-has you-know-what. I left work early (cab $6) and when I got home Paige was calling crying hysterically that the big opening she was having that night for her Mexican artist Julio Galan was banned by the board of directors of the co-op building where she was having it. It was in the same building that got mad when she gave the black graffiti artists a show. I told her that she just had to buck up and reschedule the show someplace else. So I cabbed down to Indochine for a dinner for Elizabeth Saltzman. Shawn Hausman had a beautiful fifties car and after the dinner he drove us over to Area where they had these kids on skateboarding loops. It looks so dangerous like a twenty-five or thirty-foot arc fifteen feet high. One kid fell when the light went in his eye. Wilfredo who used to work for Armani who works for us was there and his brother was picking him up to take him home to New Jersey. Because Wilfredo got kicked out of his apartment and now he is got to go home to New Jersey every night and his mother's very careful and makes his brother come into the city to pick him up and the brother likes it because that way he gets to go to all the clubs with Wilfredo. So then went to the Palladium. Wilfredo's brother drove. Cornelia was there with Philippe Junot. Stayed five minutes and went home (cab $6).
"Thursday, June 22, 1978","[Diana Vreeland, Nicky Haslam, Richard Weisman, Tom Sullivan]",0.14182692307692307,-London-New York London was just so much fun that I had to leave. Fred and Bob stayed on. Nicky Haslam gave a nice dinner for Fred at a restaurant on the King's Road. And I think Fred's really seeing a lot of Diana Vreeland. I mean we see a lot of her and then he stays on and sees even more of her. And I can not figure out why she does not have cancer yet. she is been dyeing her hair now for what seventy years? And I asked her why she does not have wrinkles and she said that her philosophy is to do exactly what she does. Took the Concorde with Richard Weisman. Got home and glued myself went to the bank (cab $5). Tired all day long. Vincent had been out to Montauk said Mr. Winters wants to quit-he does not like Tom Sullivan being out there I guess. Victor called and said he was back with Halston that they were back being really good friends that he had the limousine and he was out shopping and life was wonderful all over again.
"Thursday, June 23, 1977","[Andrew Young, Anita Bryant, Ann Landers, Bryan Ferry, Jamie Wyeth, Jerry Hall, Kitty Carlisle Hart]",0.015414614121510689,"Went to the dentist. Asked Dr. Lyons not to take X-rays and he got mad. He said that I had not had one in ten years. Then went down to the ninth floor to see Dr. Domonkos the skin doctor. Kitty Carlisle Hart was coming out in a sort of disguise and I asked the doctor why she was there and he said he was sending her somewhere else so I do not know what that meant. Had a pimple squeezed. He told me to come back next week. Cabbed to Sloan-Kettering ($2.50) and the waiting room there freaked me out. People with noses cut off. It was so shocking. Dr. Strong took the stitches on my neck out. Talked to Jamie Wyeth who said we could go late to the president's fund-raising thing at the Waldorf. When we got there there were picketers outside and it was like a bad movie. If you saw it in a movie you would not believe it. They had sections for gay protest and sections for abortion. And they had a garbage can with abortions in it. We were up in the balcony. When the president came in he went around and shook every single person's hand in the whole place and that took a few hours. Ann Landers was kind of nutty-acting. She told me that her daughter had a lot of Warhols and she wishes she would gotten on the bandwagon early too. The president made speeches and he had a good writer because the jokes were all good. ""I want my vice-president to be an active one so if any of you have questions on""-he gave a list-""abortion gay rights downtown parking Northern Ireland the Concorde ... just write him letters and he will be happy to clear it up."" Is that the first time a president has ever said the word ""gay""? It may be-because of Anita Bryant. Andrew Young told me he would seen me the day before walking along Park Avenue. Then we left and went down to see Bryan Ferry at the Bottom Line. Then everyone went to Hurrah's for the party for Bryan Ferry that Jerry Hall was having. Ronnie was there with a date and Gigi was there with a date and that was a drama. Ronnie said later that Gigi threw a drink in his face and he swears he had not said or done anything to her but that then he retaliated by ripping the front of her dress."
"Thursday, June 25, 1981","[Chris Stein, Debbie Harry]",0.06666666666666667,Had to sign the Gun painting for Chris Stein. Debbie Harry had given me some hair-removing wax. I am using it all over and it really hurts.
"Thursday, June 26, 1980","[Barbara Allen, Joe Dallesandro, John Bowes-Lyons, Ricky Leacock, Steve Rubell, Stuart Pivar, Vicky Leacock]",0.08146464646464645,"There were some interesting things to look at at the P-B 84 Warehouse on 91st Street (cab $4). Met Stuart Pivar there and saw a lot of paintings. A Liz was sitting there and there was a Pollock too. They told me this one painting was by the ""boyfriend of Seurat"" but I did not know Seurat had a boyfriend. The guys there all wanted my autograph so I did them. The new issue of the magazine arrived and Godunov looks good on the cover but he looks like a Christopher Street person I do not know if it will sell. Steve Rubell called Barbara Allen and John Bowes-Lyons and then said he was being moved to Atlanta. And Joe Dallesandro called Fred for money-I guess he wants to be supported for life-and I screamed at Fred I told him to tell Joe to ask Paul. Joe wants money just so that he can sit around I guess and drink a bottle of Jack Daniel's a day. And Vicky Leacock came by. she is Ricky Leacock's daughter. She said that her mother had just died-her mother was a model in the fifties-and that she was going up to Boston to stay with her father. She just came by because she was sort of upset. Her mother's kidneys were not functioning well and Vicky took her to New York Hospital and the people there were awful-they were arguing with each other and while they were bickering Vicky looked and saw that her mother's eyes were open and staring and she told the doctor and he said ""she is dozed off"" and Vicky tried to revive her and then they tried but they could not. Vicky just stayed at the office a few minutes and then she left."
"Thursday, June 27, 1985","[Barbara Guggenheim, Ted Carey]",0.12916666666666668,Stuart Fivar is casting bronzes for Stallone and he does not know what to do because he just saw an original of the one he is casting going at auction for cheaper than he is casting the copy for Stallone for (laughs) so he does not know what to do he is afraid Stallone will see it too. And Stuart's girlfriend Barbara Guggenheim was out there in L.A. selling art to Stallone for hours and hours when PH was trying to wring just twenty more minutes out of him for her cover interview for our Movies issue. Oh aid I forgot to say that on 45th Street I ran into a lady who said her father delivered Ted Carey and his brother and she asked how he was and I did not have the heart to tell her he had AIDS.
